id,GEOID,County,State,TotPop
0500000US22077,22077,Pointe Coupee Parish, Louisiana,22016
0500000US22079,22079,Rapides Parish, Louisiana,130970
0500000US22081,22081,Red River Parish, Louisiana,8565
0500000US22083,22083,Richland Parish, Louisiana,20350
0500000US22085,22085,Sabine Parish, Louisiana,23991
0500000US22087,22087,St. Bernard Parish, Louisiana,46266
0500000US22089,22089,St. Charles Parish, Louisiana,52773
0500000US22091,22091,St. Helena Parish, Louisiana,10297
0500000US22093,22093,St. James Parish, Louisiana,21308
0500000US22095,22095,St. John the Baptist Parish, Louisiana,43242
0500000US22097,22097,St. Landry Parish, Louisiana,83172
0500000US22099,22099,St. Martin Parish, Louisiana,53732
0500000US22101,22101,St. Mary Parish, Louisiana,50968
0500000US22103,22103,St. Tammany Parish, Louisiana,255155
0500000US22105,22105,Tangipahoa Parish, Louisiana,132057
0500000US22107,22107,Tensas Parish, Louisiana,4561
0500000US22109,22109,Terrebonne Parish, Louisiana,112054
0500000US22111,22111,Union Parish, Louisiana,22353
0500000US22113,22113,Vermilion Parish, Louisiana,59865
0500000US22115,22115,Vernon Parish, Louisiana,49646
0500000US22117,22117,Washington Parish, Louisiana,46435
0500000US22119,22119,Webster Parish, Louisiana,39242
0500000US22121,22121,West Baton Rouge Parish, Louisiana,26101
0500000US22123,22123,West Carroll Parish, Louisiana,11041
0500000US22125,22125,West Feliciana Parish, Louisiana,15428
0500000US22127,22127,Winn Parish, Louisiana,14313
0500000US23001,23001,Androscoggin County, Maine,107602
0500000US23003,23003,Aroostook County, Maine,67809
0500000US23005,23005,Cumberland County, Maine,292307
0500000US23007,23007,Franklin County, Maine,29982
0500000US23009,23009,Hancock County, Maine,54601
0500000US23011,23011,Kennebec County, Maine,121753
0500000US23013,23013,Knox County, Maine,39759
0500000US23015,23015,Lincoln County, Maine,34201
0500000US23017,23017,Oxford County, Maine,57550
0500000US23019,23019,Penobscot County, Maine,151774
0500000US23021,23021,Piscataquis County, Maine,16836
0500000US23023,23023,Sagadahoc County, Maine,35452
0500000US23025,23025,Somerset County, Maine,50520
0500000US23027,23027,Waldo County, Maine,39539
0500000US23029,23029,Washington County, Maine,31491
0500000US23031,23031,York County, Maine,204316
0500000US24001,24001,Allegany County, Maryland,71445
0500000US24003,24003,Anne Arundel County, Maryland,571275
0500000US24005,24005,Baltimore County, Maryland,828018
0500000US24009,24009,Calvert County, Maryland,91511
0500000US24011,24011,Caroline County, Maryland,33049
0500000US24013,24013,Carroll County, Maryland,167699
0500000US24015,24015,Cecil County, Maryland,102552
0500000US24017,24017,Charles County, Maryland,159428
0500000US24019,24019,Dorchester County, Maryland,32138
0500000US24021,24021,Frederick County, Maryland,251422
0500000US24023,24023,Garrett County, Maryland,29235
0500000US24025,24025,Harford County, Maryland,252222
0500000US24027,24027,Howard County, Maryland,318855
0500000US24029,24029,Kent County, Maryland,19536
0500000US24031,24031,Montgomery County, Maryland,1043530
0500000US24033,24033,Prince George's County, Maryland,908670
0500000US24035,24035,Queen Anne's County, Maryland,49632
0500000US24037,24037,St. Mary's County, Maryland,112290
0500000US24039,24039,Somerset County, Maryland,25729
0500000US24041,24041,Talbot County, Maryland,37167
0500000US24043,24043,Washington County, Maryland,150109
0500000US24045,24045,Wicomico County, Maryland,102539
0500000US24047,24047,Worcester County, Maryland,51765
0500000US24510,24510,Baltimore city, Maryland,609032
0500000US25001,25001,Barnstable County, Massachusetts,213496
0500000US25003,25003,Berkshire County, Massachusetts,126425
0500000US25005,25005,Bristol County, Massachusetts,561037
0500000US25007,25007,Dukes County, Massachusetts,17312
0500000US25009,25009,Essex County, Massachusetts,783676
0500000US25011,25011,Franklin County, Massachusetts,70577
0500000US25013,25013,Hampden County, Massachusetts,467871
0500000US25015,25015,Hampshire County, Massachusetts,161032
0500000US25017,25017,Middlesex County, Massachusetts,1600842
0500000US25019,25019,Nantucket County, Massachusetts,11168
0500000US25021,25021,Norfolk County, Massachusetts,700437
0500000US25023,25023,Plymouth County, Massachusetts,515303
0500000US25025,25025,Suffolk County, Massachusetts,796605
0500000US25027,25027,Worcester County, Massachusetts,824772
0500000US26001,26001,Alcona County, Michigan,10353
0500000US26003,26003,Alger County, Michigan,9151
0500000US26005,26005,Allegan County, Michigan,116143
0500000US26007,26007,Alpena County, Michigan,28520
0500000US26009,26009,Antrim County, Michigan,23206
0500000US26011,26011,Arenac County, Michigan,15070
0500000US26013,26013,Baraga County, Michigan,8421
0500000US26015,26015,Barry County, Michigan,60540
0500000US26017,26017,Bay County, Michigan,104104
0500000US26019,26019,Benzie County, Michigan,17615
0500000US26021,26021,Berrien County, Michigan,154133
0500000US26023,26023,Branch County, Michigan,43513
0500000US26025,26025,Calhoun County, Michigan,134212
0500000US26027,26027,Cass County, Michigan,51523
0500000US26029,26029,Charlevoix County, Michigan,26188
0500000US26031,26031,Cheboygan County, Michigan,25418
0500000US26033,26033,Chippewa County, Michigan,37629
0500000US26035,26035,Clare County, Michigan,30651
0500000US26037,26037,Clinton County, Michigan,78389
0500000US26039,26039,Crawford County, Michigan,13892
0500000US26041,26041,Delta County, Michigan,36026
0500000US26043,26043,Dickinson County, Michigan,25439
0500000US26045,26045,Eaton County, Michigan,109456
0500000US26047,26047,Emmet County, Michigan,33104
0500000US26049,26049,Genesee County, Michigan,407875
0500000US26051,26051,Gladwin County, Michigan,25279
0500000US26053,26053,Gogebic County, Michigan,15061
0500000US26055,26055,Grand Traverse County, Michigan,92181
0500000US26057,26057,Gratiot County, Michigan,40916
0500000US26059,26059,Hillsdale County, Michigan,45757
0500000US26061,26061,Houghton County, Michigan,36070
0500000US26063,26063,Huron County, Michigan,31349
0500000US26065,26065,Ingham County, Michigan,290587
0500000US26067,26067,Ionia County, Michigan,64300
0500000US26069,26069,Iosco County, Michigan,25197
0500000US26071,26071,Iron County, Michigan,11152
0500000US26073,26073,Isabella County, Michigan,70688
0500000US26075,26075,Jackson County, Michigan,158636
0500000US26077,26077,Kalamazoo County, Michigan,262745
0500000US26079,26079,Kalkaska County, Michigan,17585
0500000US26081,26081,Kent County, Michigan,648121
0500000US26083,26083,Keweenaw County, Michigan,2111
0500000US26085,26085,Lake County, Michigan,11852
0500000US26087,26087,Lapeer County, Michigan,88038
0500000US26089,26089,Leelanau County, Michigan,21652
0500000US26091,26091,Lenawee County, Michigan,98381
0500000US26093,26093,Livingston County, Michigan,189754
0500000US26095,26095,Luce County, Michigan,6338
0500000US26097,26097,Mackinac County, Michigan,10780
0500000US26099,26099,Macomb County, Michigan,870325
0500000US26101,26101,Manistee County, Michigan,24457
0500000US26103,26103,Marquette County, Michigan,66686
0500000US26105,26105,Mason County, Michigan,28954
0500000US26107,26107,Mecosta County, Michigan,43251
0500000US26109,26109,Menominee County, Michigan,23074
0500000US26111,26111,Midland County, Michigan,83355
0500000US26113,26113,Missaukee County, Michigan,15028
0500000US26115,26115,Monroe County, Michigan,149727
0500000US26117,26117,Montcalm County, Michigan,63413
0500000US26119,26119,Montmorency County, Michigan,9265
0500000US26121,26121,Muskegon County, Michigan,173297
0500000US26123,26123,Newaygo County, Michigan,48366
0500000US26125,26125,Oakland County, Michigan,1253185
0500000US26127,26127,Oceana County, Michigan,26416
0500000US26129,26129,Ogemaw County, Michigan,20898
0500000US26131,26131,Ontonagon County, Michigan,5877
0500000US26133,26133,Osceola County, Michigan,23290
0500000US26135,26135,Oscoda County, Michigan,8248
0500000US26137,26137,Otsego County, Michigan,24490
0500000US26139,26139,Ottawa County, Michigan,286558
0500000US26141,26141,Presque Isle County, Michigan,12714
0500000US26143,26143,Roscommon County, Michigan,23851
0500000US26145,26145,Saginaw County, Michigan,191821
0500000US26147,26147,St. Clair County, Michigan,159247
0500000US26149,26149,St. Joseph County, Michigan,60836
0500000US26151,26151,Sanilac County, Michigan,41295
0500000US26153,26153,Schoolcraft County, Michigan,8048
0500000US26155,26155,Shiawassee County, Michigan,68340
0500000US26157,26157,Tuscola County, Michigan,52939
0500000US26159,26159,Van Buren County, Michigan,75358
0500000US26161,26161,Washtenaw County, Michigan,367000
0500000US26163,26163,Wayne County, Michigan,1757299
0500000US26165,26165,Wexford County, Michigan,33256
0500000US27001,27001,Aitkin County, Minnesota,15834
0500000US27003,27003,Anoka County, Minnesota,350253
0500000US27005,27005,Becker County, Minnesota,34011
0500000US27007,27007,Beltrami County, Minnesota,46403
0500000US27009,27009,Benton County, Minnesota,40129
0500000US27011,27011,Big Stone County, Minnesota,4996
0500000US27013,27013,Blue Earth County, Minnesota,66795
0500000US27015,27015,Brown County, Minnesota,25163
0500000US27017,27017,Carlton County, Minnesota,35633
0500000US27019,27019,Carver County, Minnesota,101949
0500000US27021,27021,Cass County, Minnesota,29268
0500000US27023,27023,Chippewa County, Minnesota,11953
0500000US27025,27025,Chisago County, Minnesota,55315
0500000US27027,27027,Clay County, Minnesota,63446
0500000US27029,27029,Clearwater County, Minnesota,8821
0500000US27031,27031,Cook County, Minnesota,5376
0500000US27033,27033,Cottonwood County, Minnesota,11299
0500000US27035,27035,Crow Wing County, Minnesota,64217
0500000US27037,27037,Dakota County, Minnesota,421453
0500000US27039,27039,Dodge County, Minnesota,20669
0500000US27041,27041,Douglas County, Minnesota,37513
0500000US27043,27043,Faribault County, Minnesota,13801
0500000US27045,27045,Fillmore County, Minnesota,20949
0500000US27047,27047,Freeborn County, Minnesota,30463
0500000US27049,27049,Goodhue County, Minnesota,46246
0500000US27051,27051,Grant County, Minnesota,5935
0500000US27053,27053,Hennepin County, Minnesota,1245837
0500000US27055,27055,Houston County, Minnesota,18648
0500000US27057,27057,Hubbard County, Minnesota,21019
0500000US27059,27059,Isanti County, Minnesota,39430
0500000US27061,27061,Itasca County, Minnesota,45141
0500000US27063,27063,Jackson County, Minnesota,9954
0500000US27065,27065,Kanabec County, Minnesota,16089
0500000US27067,27067,Kandiyohi County, Minnesota,42841
0500000US27069,27069,Kittson County, Minnesota,4311
0500000US27071,27071,Koochiching County, Minnesota,12515
0500000US27073,27073,Lac qui Parle County, Minnesota,6719
0500000US27075,27075,Lake County, Minnesota,10560
0500000US27077,27077,Lake of the Woods County, Minnesota,3771
0500000US27079,27079,Le Sueur County, Minnesota,28242
0500000US27081,27081,Lincoln County, Minnesota,5677
0500000US27083,27083,Lyon County, Minnesota,25758
0500000US27085,27085,McLeod County, Minnesota,35832
0500000US27087,27087,Mahnomen County, Minnesota,5501
0500000US27089,27089,Marshall County, Minnesota,9372
0500000US27091,27091,Martin County, Minnesota,19852
0500000US27093,27093,Meeker County, Minnesota,23105
0500000US27095,27095,Mille Lacs County, Minnesota,25865
0500000US27097,27097,Morrison County, Minnesota,33064
0500000US27099,27099,Mower County, Minnesota,39807
0500000US27101,27101,Murray County, Minnesota,8296
0500000US27103,27103,Nicollet County, Minnesota,33954
0500000US27105,27105,Nobles County, Minnesota,21734
0500000US27107,27107,Norman County, Minnesota,6520
0500000US27109,27109,Olmsted County, Minnesota,154809
0500000US27111,27111,Otter Tail County, Minnesota,58195
0500000US27113,27113,Pennington County, Minnesota,14183
0500000US27115,27115,Pine County, Minnesota,29223
0500000US27117,27117,Pipestone County, Minnesota,9191
0500000US27119,27119,Polk County, Minnesota,31521
0500000US27121,27121,Pope County, Minnesota,11048
0500000US27123,27123,Ramsey County, Minnesota,544442
0500000US27125,27125,Red Lake County, Minnesota,4015
0500000US27127,27127,Redwood County, Minnesota,15261
0500000US27129,27129,Renville County, Minnesota,14652
0500000US27131,27131,Rice County, Minnesota,66185
0500000US27133,27133,Rock County, Minnesota,9402
0500000US27135,27135,Roseau County, Minnesota,15361
0500000US27137,27137,St. Louis County, Minnesota,199759
0500000US27139,27139,Scott County, Minnesota,145275
0500000US27141,27141,Sherburne County, Minnesota,94463
0500000US27143,27143,Sibley County, Minnesota,14892
0500000US27145,27145,Stearns County, Minnesota,158452
0500000US27147,27147,Steele County, Minnesota,36683
0500000US27149,27149,Stevens County, Minnesota,9789
0500000US27151,27151,Swift County, Minnesota,9359
0500000US27153,27153,Todd County, Minnesota,24494
0500000US27155,27155,Traverse County, Minnesota,3311
0500000US27157,27157,Wabasha County, Minnesota,21537
0500000US27159,27159,Wadena County, Minnesota,13654
0500000US27161,27161,Waseca County, Minnesota,18740
0500000US27163,27163,Washington County, Minnesota,255938
0500000US27165,27165,Watonwan County, Minnesota,10972
0500000US27167,27167,Wilkin County, Minnesota,6291
0500000US27169,27169,Winona County, Minnesota,50725
0500000US27171,27171,Wright County, Minnesota,134438
0500000US27173,27173,Yellow Medicine County, Minnesota,9814
0500000US28001,28001,Adams County, Mississippi,31266
0500000US28003,28003,Alcorn County, Mississippi,37090
0500000US28005,28005,Amite County, Mississippi,12412
0500000US28007,28007,Attala County, Mississippi,18437
0500000US28009,28009,Benton County, Mississippi,8232
0500000US28011,28011,Bolivar County, Mississippi,31848
0500000US28013,28013,Calhoun County, Mississippi,14499
0500000US28015,28015,Carroll County, Mississippi,10070
0500000US28017,28017,Chickasaw County, Mississippi,17193
0500000US28019,28019,Choctaw County, Mississippi,8277
0500000US28021,28021,Claiborne County, Mississippi,9089
0500000US28023,28023,Clarke County, Mississippi,15770
0500000US28025,28025,Clay County, Mississippi,19640
0500000US28027,28027,Coahoma County, Mississippi,23255
0500000US28029,28029,Copiah County, Mississippi,28501
0500000US28031,28031,Covington County, Mississippi,18978
0500000US28033,28033,DeSoto County, Mississippi,178975
0500000US28035,28035,Forrest County, Mississippi,75224
0500000US28037,28037,Franklin County, Mississippi,7733
0500000US28039,28039,George County, Mississippi,23917
0500000US28041,28041,Greene County, Mississippi,13645
0500000US28043,28043,Grenada County, Mississippi,21088
0500000US28045,28045,Hancock County, Mississippi,46961
0500000US28047,28047,Harrison County, Mississippi,204502
0500000US28049,28049,Hinds County, Mississippi,238797
0500000US28051,28051,Holmes County, Mississippi,17737
0500000US28053,28053,Humphreys County, Mississippi,8389
0500000US28055,28055,Issaquena County, Mississippi,1361
0500000US28057,28057,Itawamba County, Mississippi,23462
0500000US28059,28059,Jackson County, Mississippi,142376
0500000US28061,28061,Jasper County, Mississippi,16505
0500000US28063,28063,Jefferson County, Mississippi,7225
0500000US28065,28065,Jefferson Davis County, Mississippi,11339
0500000US28067,28067,Jones County, Mississippi,68352
0500000US28069,28069,Kemper County, Mississippi,9943
0500000US28071,28071,Lafayette County, Mississippi,53590
0500000US28073,28073,Lamar County, Mississippi,61969
0500000US28075,28075,Lauderdale County, Mississippi,76279
0500000US28077,28077,Lawrence County, Mississippi,12633
0500000US28079,28079,Leake County, Mississippi,22792
0500000US28081,28081,Lee County, Mississippi,85072
0500000US28083,28083,Leflore County, Mississippi,29222
0500000US28085,28085,Lincoln County, Mississippi,34320
0500000US28087,28087,Lowndes County, Mississippi,59150
0500000US28089,28089,Madison County, Mississippi,104562
0500000US28091,28091,Marion County, Mississippi,24990
0500000US28093,28093,Marshall County, Mississippi,35599
0500000US28095,28095,Monroe County, Mississippi,35673
0500000US28097,28097,Montgomery County, Mississippi,10068
0500000US28099,28099,Neshoba County, Mississippi,29332
0500000US28101,28101,Newton County, Mississippi,21360
0500000US28103,28103,Noxubee County, Mississippi,10700
0500000US28105,28105,Oktibbeha County, Mississippi,49512
0500000US28107,28107,Panola County, Mississippi,34190
0500000US28109,28109,Pearl River County, Mississippi,55219
0500000US28111,28111,Perry County, Mississippi,12006
0500000US28113,28113,Pike County, Mississippi,39532
0500000US28115,28115,Pontotoc County, Mississippi,31618
0500000US28117,28117,Prentiss County, Mississippi,25255
0500000US28119,28119,Quitman County, Mississippi,7187
0500000US28121,28121,Rankin County, Mississippi,152677
0500000US28123,28123,Scott County, Mississippi,28332
0500000US28125,28125,Sharkey County, Mississippi,4404
0500000US28127,28127,Simpson County, Mississippi,26888
0500000US28129,28129,Smith County, Mississippi,16009
0500000US28131,28131,Stone County, Mississippi,18276
0500000US28133,28133,Sunflower County, Mississippi,26168
0500000US28135,28135,Tallahatchie County, Mississippi,14158
0500000US28137,28137,Tate County, Mississippi,28404
0500000US28139,28139,Tippah County, Mississippi,22018
0500000US28141,28141,Tishomingo County, Mississippi,19441
0500000US28143,28143,Tunica County, Mississippi,9988
0500000US28145,28145,Union County, Mississippi,28507
0500000US28147,28147,Walthall County, Mississippi,14477
0500000US28149,28149,Warren County, Mississippi,46519
0500000US28151,28151,Washington County, Mississippi,46057
0500000US28153,28153,Wayne County, Mississippi,20373
0500000US28155,28155,Webster County, Mississippi,9768
0500000US28157,28157,Wilkinson County, Mississippi,8875
0500000US28159,28159,Winston County, Mississippi,18229
0500000US28161,28161,Yalobusha County, Mississippi,12367
0500000US28163,28163,Yazoo County, Mississippi,28565
0500000US29001,29001,Adair County, Missouri,25369
0500000US29003,29003,Andrew County, Missouri,17503
0500000US29005,29005,Atchison County, Missouri,5229
0500000US29007,29007,Audrain County, Missouri,25644
0500000US29009,29009,Barry County, Missouri,35530
0500000US29011,29011,Barton County, Missouri,11797
0500000US29013,29013,Bates County, Missouri,16296
0500000US29015,29015,Benton County, Missouri,19107
0500000US29017,29017,Bollinger County, Missouri,12225
0500000US29019,29019,Boone County, Missouri,177651
0500000US29021,29021,Buchanan County, Missouri,88460
0500000US29023,29023,Butler County, Missouri,42656
0500000US29025,29025,Caldwell County, Missouri,9039
0500000US29027,29027,Callaway County, Missouri,44889
0500000US29029,29029,Camden County, Missouri,45466
0500000US29031,29031,Cape Girardeau County, Missouri,78491
0500000US29033,29033,Carroll County, Missouri,8781
0500000US29035,29035,Carter County, Missouri,6147
0500000US29037,29037,Cass County, Missouri,103597
0500000US29039,29039,Cedar County, Missouri,14043
0500000US29041,29041,Chariton County, Missouri,7483
0500000US29043,29043,Christian County, Missouri,85658
0500000US29045,29045,Clark County, Missouri,6779
0500000US29047,29047,Clay County, Missouri,242516
0500000US29049,29049,Clinton County, Missouri,20500
0500000US29051,29051,Cole County, Missouri,76723
0500000US29053,29053,Cooper County, Missouri,17660
0500000US29055,29055,Crawford County, Missouri,24154
0500000US29057,29057,Dade County, Missouri,7578
0500000US29059,29059,Dallas County, Missouri,16617
0500000US29061,29061,Daviess County, Missouri,8295
0500000US29063,29063,DeKalb County, Missouri,12526
0500000US29065,29065,Dent County, Missouri,15545
0500000US29067,29067,Douglas County, Missouri,13306
0500000US29069,29069,Dunklin County, Missouri,30027
0500000US29071,29071,Franklin County, Missouri,103191
0500000US29073,29073,Gasconade County, Missouri,14711
0500000US29075,29075,Gentry County, Missouri,6616
0500000US29077,29077,Greene County, Missouri,289756
0500000US29079,29079,Grundy County, Missouri,9992
0500000US29081,29081,Harrison County, Missouri,8491
0500000US29083,29083,Henry County, Missouri,21735
0500000US29085,29085,Hickory County, Missouri,9404
0500000US29087,29087,Holt County, Missouri,4432
0500000US29089,29089,Howard County, Missouri,10058
0500000US29091,29091,Howell County, Missouri,40104
0500000US29093,29093,Iron County, Missouri,10164
0500000US29095,29095,Jackson County, Missouri,696216
0500000US29097,29097,Jasper County, Missouri,119920
0500000US29099,29099,Jefferson County, Missouri,223951
0500000US29101,29101,Johnson County, Missouri,53682
0500000US29103,29103,Knox County, Missouri,3947
0500000US29105,29105,Laclede County, Missouri,35531
0500000US29107,29107,Lafayette County, Missouri,32597
0500000US29109,29109,Lawrence County, Missouri,38204
0500000US29111,29111,Lewis County, Missouri,9955
0500000US29113,29113,Lincoln County, Missouri,56477
0500000US29115,29115,Linn County, Missouri,12113
0500000US29117,29117,Livingston County, Missouri,15126
0500000US29119,29119,McDonald County, Missouri,22782
0500000US29121,29121,Macon County, Missouri,15199
0500000US29123,29123,Madison County, Missouri,12179
0500000US29125,29125,Maries County, Missouri,8803
0500000US29127,29127,Marion County, Missouri,28608
0500000US29129,29129,Mercer County, Missouri,3644
0500000US29131,29131,Miller County, Missouri,25201
0500000US29133,29133,Mississippi County, Missouri,13574
0500000US29135,29135,Moniteau County, Missouri,16046
0500000US29137,29137,Monroe County, Missouri,8629
0500000US29139,29139,Montgomery County, Missouri,11487
0500000US29141,29141,Morgan County, Missouri,20271
0500000US29143,29143,New Madrid County, Missouri,17560
0500000US29145,29145,Newton County, Missouri,58180
0500000US29147,29147,Nodaway County, Missouri,22359
0500000US29149,29149,Oregon County, Missouri,10647
0500000US29151,29151,Osage County, Missouri,13615
0500000US29153,29153,Ozark County, Missouri,9207
0500000US29155,29155,Pemiscot County, Missouri,16663
0500000US29157,29157,Perry County, Missouri,19191
0500000US29159,29159,Pettis County, Missouri,42355
0500000US29161,29161,Phelps County, Missouri,44630
0500000US29163,29163,Pike County, Missouri,18455
0500000US29165,29165,Platte County, Missouri,100682
0500000US29167,29167,Polk County, Missouri,31748
0500000US29169,29169,Pulaski County, Missouri,52425
0500000US29171,29171,Putnam County, Missouri,4781
0500000US29173,29173,Ralls County, Missouri,10234
0500000US29175,29175,Randolph County, Missouri,24878
0500000US29177,29177,Ray County, Missouri,22875
0500000US29179,29179,Reynolds County, Missouri,6290
0500000US29181,29181,Ripley County, Missouri,13567
0500000US29183,29183,St. Charles County, Missouri,394290
0500000US29185,29185,St. Clair County, Missouri,9370
0500000US29186,29186,Ste. Genevieve County, Missouri,17848
0500000US29187,29187,St. Francois County, Missouri,66643
0500000US29189,29189,St. Louis County, Missouri,996919
0500000US29195,29195,Saline County, Missouri,22976
0500000US29197,29197,Schuyler County, Missouri,4555
0500000US29199,29199,Scotland County, Missouri,4902
0500000US29201,29201,Scott County, Missouri,38633
0500000US29203,29203,Shannon County, Missouri,8217
0500000US29205,29205,Shelby County, Missouri,6013
0500000US29207,29207,Stoddard County, Missouri,29377
0500000US29209,29209,Stone County, Missouri,31615
0500000US29211,29211,Sullivan County, Missouri,6247
0500000US29213,29213,Taney County, Missouri,55114
0500000US29215,29215,Texas County, Missouri,25604
0500000US29217,29217,Vernon County, Missouri,20595
0500000US29219,29219,Warren County, Missouri,34453
0500000US29221,29221,Washington County, Missouri,24860
0500000US29223,29223,Wayne County, Missouri,13195
0500000US29225,29225,Webster County, Missouri,38655
0500000US29227,29227,Worth County, Missouri,2027
0500000US29229,29229,Wright County, Missouri,18203
0500000US29510,29510,St. Louis city, Missouri,308174
0500000US30001,30001,Beaverhead County, Montana,9415
0500000US30003,30003,Big Horn County, Montana,13387
0500000US30005,30005,Blaine County, Montana,6719
0500000US30007,30007,Broadwater County, Montana,5945
0500000US30009,30009,Carbon County, Montana,10597
0500000US30011,30011,Carter County, Montana,1331
0500000US30013,30013,Cascade County, Montana,81625
0500000US30015,30015,Chouteau County, Montana,5732
0500000US30017,30017,Custer County, Montana,11729
0500000US30019,30019,Daniels County, Montana,1730
0500000US30021,30021,Dawson County, Montana,9017
0500000US30023,30023,Deer Lodge County, Montana,9106
0500000US30025,30025,Fallon County, Montana,2921
0500000US30027,30027,Fergus County, Montana,11221
0500000US30029,30029,Flathead County, Montana,99899
0500000US30031,30031,Gallatin County, Montana,108063
0500000US30033,30033,Garfield County, Montana,1036
0500000US30035,30035,Glacier County, Montana,13732
0500000US30037,30037,Golden Valley County, Montana,728
0500000US30039,30039,Granite County, Montana,3311
0500000US30041,30041,Hill County, Montana,16436
0500000US30043,30043,Jefferson County, Montana,11917
0500000US30045,30045,Judith Basin County, Montana,1954
0500000US30047,30047,Lake County, Montana,30013
0500000US30049,30049,Lewis and Clark County, Montana,67805
0500000US30051,30051,Liberty County, Montana,2351
0500000US30053,30053,Lincoln County, Montana,19537
0500000US30055,30055,McCone County, Montana,1790
0500000US30057,30057,Madison County, Montana,8302
0500000US30059,30059,Meagher County, Montana,1888
0500000US30061,30061,Mineral County, Montana,4251
0500000US30063,30063,Missoula County, Montana,117309
0500000US30065,30065,Musselshell County, Montana,4766
0500000US30067,30067,Park County, Montana,16352
0500000US30069,30069,Petroleum County, Montana,453
0500000US30071,30071,Phillips County, Montana,4077
0500000US30073,30073,Pondera County, Montana,5994
0500000US30075,30075,Powder River County, Montana,1607
0500000US30077,30077,Powell County, Montana,6854
0500000US30079,30079,Prairie County, Montana,1252
0500000US30081,30081,Ravalli County, Montana,42512
0500000US30083,30083,Richland County, Montana,11199
0500000US30085,30085,Roosevelt County, Montana,11175
0500000US30087,30087,Rosebud County, Montana,9152
0500000US30089,30089,Sanders County, Montana,11681
0500000US30091,30091,Sheridan County, Montana,3483
0500000US30093,30093,Silver Bow County, Montana,34770
0500000US30095,30095,Stillwater County, Montana,9466
0500000US30097,30097,Sweet Grass County, Montana,3670
0500000US30099,30099,Teton County, Montana,6086
0500000US30101,30101,Toole County, Montana,4892
0500000US30103,30103,Treasure County, Montana,668
0500000US30105,30105,Valley County, Montana,7471
0500000US30107,30107,Wheatland County, Montana,2142
0500000US30109,30109,Wibaux County, Montana,1122
0500000US30111,30111,Yellowstone County, Montana,159008
0500000US31001,31001,Adams County, Nebraska,31587
0500000US31003,31003,Antelope County, Nebraska,6341
0500000US31005,31005,Arthur County, Nebraska,427
0500000US31007,31007,Banner County, Nebraska,722
0500000US31009,31009,Blaine County, Nebraska,477
0500000US31011,31011,Boone County, Nebraska,5279
0500000US31013,31013,Box Butte County, Nebraska,10970
0500000US31015,31015,Boyd County, Nebraska,1937
0500000US31017,31017,Brown County, Nebraska,3015
0500000US31019,31019,Buffalo County, Nebraska,49209
0500000US31021,31021,Burt County, Nebraska,6510
0500000US31023,31023,Butler County, Nebraska,8029
0500000US31025,31025,Cass County, Nebraska,25888
0500000US31027,31027,Cedar County, Nebraska,8498
0500000US31029,31029,Chase County, Nebraska,3783
0500000US31031,31031,Cherry County, Nebraska,5779
0500000US31033,31033,Cheyenne County, Nebraska,9604
0500000US31035,31035,Clay County, Nebraska,6203
0500000US31037,31037,Colfax County, Nebraska,10714
0500000US31039,31039,Cuming County, Nebraska,8952
0500000US31041,31041,Custer County, Nebraska,10826
0500000US31043,31043,Dakota County, Nebraska,20173
0500000US31045,31045,Dawes County, Nebraska,8810
0500000US31047,31047,Dawson County, Nebraska,23733
0500000US31049,31049,Deuel County, Nebraska,1831
0500000US31051,31051,Dixon County, Nebraska,5719
0500000US31053,31053,Dodge County, Nebraska,36665
0500000US31055,31055,Douglas County, Nebraska,560617
0500000US31057,31057,Dundy County, Nebraska,1913
0500000US31059,31059,Fillmore County, Nebraska,5547
0500000US31061,31061,Franklin County, Nebraska,2987
0500000US31063,31063,Frontier County, Nebraska,2640
0500000US31065,31065,Furnas County, Nebraska,4747
0500000US31067,31067,Gage County, Nebraska,21594
0500000US31069,31069,Garden County, Nebraska,1864
0500000US31071,31071,Garfield County, Nebraska,2001
0500000US31073,31073,Gosper County, Nebraska,2013
0500000US31075,31075,Grant County, Nebraska,722
0500000US31077,31077,Greeley County, Nebraska,2382
0500000US31079,31079,Hall County, Nebraska,61265
0500000US31081,31081,Hamilton County, Nebraska,9215
0500000US31083,31083,Harlan County, Nebraska,3415
0500000US31085,31085,Hayes County, Nebraska,893
0500000US31087,31087,Hitchcock County, Nebraska,2815
0500000US31089,31089,Holt County, Nebraska,10177
0500000US31091,31091,Hooker County, Nebraska,693
0500000US31093,31093,Howard County, Nebraska,6417
0500000US31095,31095,Jefferson County, Nebraska,7144
0500000US31097,31097,Johnson County, Nebraska,5161
0500000US31099,31099,Kearney County, Nebraska,6529
0500000US31101,31101,Keith County, Nebraska,8068
0500000US31103,31103,Keya Paha County, Nebraska,760
0500000US31105,31105,Kimball County, Nebraska,3633
0500000US31107,31107,Knox County, Nebraska,8426
0500000US31109,31109,Lancaster County, Nebraska,313158
0500000US31111,31111,Lincoln County, Nebraska,35263
0500000US31113,31113,Logan County, Nebraska,927
0500000US31115,31115,Loup County, Nebraska,605
0500000US31117,31117,McPherson County, Nebraska,395
0500000US31119,31119,Madison County, Nebraska,35080
0500000US31121,31121,Merrick County, Nebraska,7798
0500000US31123,31123,Morrill County, Nebraska,4781
0500000US31125,31125,Nance County, Nebraska,3544
